content,content_en,compound_score,vader_norm,vader_label,score,afinn_norm,afinn_label,polarity_score,textblob_norm,textblob_label,avg_score,soft_voting_label,avg_norm,sv_label_norm1,sv_label_norm2,sv_label_norm3,sv_label_norm4,sv_label_norm5
"hari ini saya beli tiket ke Jakarta, udah bayar lewat BCA Virtual, eh.. tiketnya tdk muncul di aplikasi Traveloka sampai sekarang. saya cek di lion ada... bikin Konsumen pusing... lakukan perbaikan. kacau","Today I bought a ticket to Jakarta, already paid via BCA Virtual, eh.. the ticket did not appear in the Traveloka application until now. I checked in Lion there is ... making consumers dizzy ... do repairs. messed up",-0.5106,2.4469999999999996,-1,-3.0,4.117647058823529,-1,0.0,5.0,0,-1.1702000000000001,-1,3.854882352941176,-1,-1,-1,0,0
"sangat mudah praktis terbantu dgn tpayletter ,semua jadi lancar","very easy practical help with tpayletter, all so smoothly",0.7316,8.658,1,3.0,5.882352941176471,1,0.4816666666666667,7.408333333333333,1,1.4044222222222222,1,7.316228758169935,1,1,1,1,1
keren buat liburan,cool for vacation,0.3182,6.591,1,1.0,5.294117647058823,1,0.35,6.75,1,0.5560666666666667,1,6.211705882352941,1,1,1,1,0
saya mengajukan refund malah d tolak maskapai apakah mau makan uang haram tolong d kembalikan uang saya yg sudah d tentukan oleh refund tersebut,"I applied for a refund instead of being rejected by the airline, do you want to eat haram money, please return my money that has been determined by the refund.",0.1779,5.8895,1,3.0,5.882352941176471,1,0.0,5.0,0,1.0593000000000001,1,5.590617647058823,1,0,0,0,0
"Traveloka memang mantap.. semua urusan perjalanan jadi lebih mudah, pelayanan cepat dan ramah.. Sukses terus Traveloka..","Traveloka is great ... all travel matters are easier, fast and friendly service ... Keep up the good work Traveloka...",0.9201,9.6005,1,9.0,7.647058823529411,1,0.51875,7.59375,1,3.479616666666667,1,8.280436274509803,1,1,1,1,1
"saya sudah lama berlangganan dengan traveloka, dan pelayanannya sangat memuaskan.. ketika ada kendala cepat dan tepat di selesaikan","I have been subscribed to traveloka for a long time, and the service is very satisfying.. when there is a problem, it is quickly and accurately resolved.",0.3167,6.5835,1,0.0,5.0,0,0.33333333333333337,6.666666666666668,1,0.21667777777777777,1,6.08338888888889,1,1,1,0,0
sangat bermanfaat,very useful,0.4927,7.463500000000001,1,2.0,5.588235294117647,1,0.39,6.950000000000001,1,0.9609000000000001,1,6.667245098039217,1,1,1,1,1
"mempermudah, keamanan dan kenyamanan","ease, safety and comfort",0.7783,8.8915,1,5.0,6.470588235294118,1,0.0,5.0,0,1.9261,1,6.787362745098039,1,1,1,1,1
no solutuon if u have a prbolem. better blibli or ticket.con,no solutuon if u have a prbolem. better blibli or ticket.con,0.1779,5.8895,1,1.0,5.294117647058823,1,0.5,7.5,1,0.5593,1,6.227872549019608,1,1,1,1,0
beresa,beresa,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"COBA KASIH PENJELASAN YANG JELAS..pembayaran bagus tiap bulan,Limit Ada...tp TDK bisa terpakai,pas mau pembayaran via T Paylater,tidak bisa....cuma ada bacaan ""Limit Tidak Berkurang......."" maksudnya bagaimana?... apa biar sama2 enak...saya konsumen TDK usah bayar sisa tagihan...????","TRY TO GIVE A CLEAR EXPLANATION... payment is good every month, the limit is there... but TDK can be used, when you want to pay via T Paylater, you can't.... just read ""Limit Not Reduced... ......."" what does that mean?... what is it so that we both feel good... I am a consumer TDK need to pay the remaining bills... ????",0.8007,9.003499999999999,1,6.0,6.764705882352942,1,0.296875,6.484375,1,2.365858333333333,1,7.417526960784314,1,1,1,1,1
👽 excellent awesome,👽 excellent awesome,0.8316,9.158,1,7.0,7.0588235294117645,1,1.0,10.0,1,2.9438666666666666,1,8.738941176470588,1,1,1,1,1
memudahkan dalam pembelian tiket tanpa ribet,makes it easy to purchase tickets without hassle,0.4404,7.202,1,1.0,5.294117647058823,1,0.43333333333333335,7.166666666666667,1,0.6245777777777778,1,6.554261437908497,1,1,1,1,1
mantul,mantle,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
bagus buat pesan hotel,good for booking hotels,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
"Sangat membantu, harga cukup kompetitif dgn yg lain","Very helpful, price is quite competitive with others",0.6232,8.116,1,4.0,6.176470588235294,1,0.2,6.0,1,1.6077333333333332,1,6.764156862745097,1,1,1,1,1
bagud,backwards,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
gimana ini saya udah download tapi kalau mau daftar kesalahan terus padahal udah versi terbaru,how is this I've downloaded it but when I want to register an error continues even though it's the latest version,-0.4767,2.6165,-1,-1.0,4.705882352941177,-1,0.5,7.5,1,-0.3255666666666667,-1,4.940794117647059,0,0,0,0,0
"SELALU PAKAI , TAPI PAYLATER TIDAK PERNAH APPROVE !!!!!","ALWAYS USE , BUT PAYLATER NEVER APPROVE !!!!!",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Baik,Good,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
traveloka sangat membantu,traveloka is very helpful,0.4754,7.377000000000001,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8918,1,6.321745098039216,1,1,1,1,0
aplikasi seringkali gangguan,applications are often glitchy,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
cara mudah berpergian,easy way to travel,0.4404,7.202,1,1.0,5.294117647058823,1,0.43333333333333335,7.166666666666667,1,0.6245777777777778,1,6.554261437908497,1,1,1,1,1
"GAK GUNA,DI KASIH LIMIT TIDAK BISA DI GUNAKAN,CORET,UNINSTAL","USELESS, GIVEN THE LIMIT CAN NOT BE USED, REMOVE, UNINSTALL",-0.4215,2.8925,-1,-2.0,4.411764705882353,-1,-0.5,2.5,-1,-0.9738333333333333,-1,3.2680882352941176,-1,-1,-1,-1,-1
cepat,fast,0.0,5.0,0,0.0,5.0,0,0.2,6.0,1,0.06666666666666667,1,5.333333333333333,0,0,0,0,0
lebih mudah,easier,0.4215,7.1075,1,0.0,5.0,0,0.0,5.0,0,0.14049999999999999,1,5.702500000000001,1,0,0,0,0
Traveloka bangkit,Traveloka rise,0.0,5.0,0,1.0,5.294117647058823,1,0.0,5.0,0,0.3333333333333333,1,5.098039215686274,0,0,0,0,0
piyo degei,piyo degei,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
okw,okw,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
di mudahkan dlm mencari informasi penginapan dan harga sesuai,It's easy to find lodging information and prices accordingly.,0.4404,7.202,1,1.0,5.294117647058823,1,0.43333333333333335,7.166666666666667,1,0.6245777777777778,1,6.554261437908497,1,1,1,1,1
Proses transaksi mudah dan lancar,Easy and smooth transaction process,0.4404,7.202,1,1.0,5.294117647058823,1,0.4166666666666667,7.083333333333334,1,0.6190222222222223,1,6.52648366013072,1,1,1,1,1
penggunaan sangat mudah,very easy to use,0.4927,7.463500000000001,1,1.0,5.294117647058823,1,0.5633333333333334,7.816666666666667,1,0.6853444444444445,1,6.858094771241831,1,1,1,1,1
selalu beli tiket pesawat di sini dr jaman saya msh gadis ini udah punya cucu.,I've always bought flight tickets here since I was a girl and now I have grandchildren.,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
perfect,perfect,0.5719,7.859499999999999,1,3.0,5.882352941176471,1,1.0,10.0,1,1.5239666666666665,1,7.913950980392156,1,1,1,1,1
hati2 sama traveloka duit w semuanya diambil sm kelicikan traveloka grgr salah tanggal pesen hotel katanya bisa ganti tgl tp gabisa cancel okedeh akhirnya ganti tanggal taunya malah bayar lagi dan orderan yg pertama taunya di hangusin dan dana gabisa di refund dan ternyata order yg kedua pembayaran lagi. dan dikira itu dari dana awal taunya pemesanan baru. emg licik bgt traveloka penipu handal. hebat!!! hati2 guys!!! dan untuk nomer yg ditlpn pun tidak ada yg bisa nyambung. 400k ditilep travelok,"be careful with traveloka, all of my money was taken by traveloka's cunning. the wrong date for booking a hotel, he said he could change the date but couldn't cancel it, so he finally changed the date, only to pay again and the first order was forfeited and the funds could not be refunded and it turned out that the second order was another payment. and thought it was from the initial funds, it was a new order. how cunning traveloka is a reliable fraudster. great!!! be careful guys!!! and for the number that was called, no one could connect. 400k ditilepep travelok",-0.3089,3.4555000000000002,-1,4.0,6.176470588235294,1,0.049254261363636365,5.246271306818182,1,1.246784753787879,1,4.959413965017825,0,0,0,0,0
praktis,practical,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Keren banget,Very cool,0.3804,6.902,1,1.0,5.294117647058823,1,0.45499999999999996,7.275,1,0.6118,1,6.490372549019608,1,1,1,1,0
"sebagai pengguna setia yg cukup lama, kecewa dgn layanan saat ini. tiba2 aja level di turunkan jauh. 😩","as a long time loyal user, disappointed with the current service. suddenly the level was lowered considerably. 😩",-0.4391,2.8045,-1,1.0,5.294117647058823,1,-0.061111111111111116,4.694444444444445,-1,0.16659629629629627,1,4.26435403050109,-1,-1,0,0,0
nice aplication,nice aplication,0.4215,7.1075,1,3.0,5.882352941176471,1,0.6,8.0,1,1.3404999999999998,1,6.996617647058824,1,1,1,1,1
bagus sistemnya,good system,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
bsik,bsik,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
bagus bgt cepat dan tepat,really good fast and precise,0.4927,7.463500000000001,1,3.0,5.882352941176471,1,0.4333333333333333,7.166666666666667,1,1.3086777777777778,1,6.837506535947713,1,1,1,1,1
"sangat² membantu dan sangat bermanfaat,, sukses selalu buat traveloka","very² helpful and very useful,, always success for traveloka",0.8737,9.3685,1,6.0,6.764705882352942,1,0.345,6.725,1,2.4062333333333332,1,7.619401960784313,1,1,1,1,1
akurat dan mudah prosesnya,accurate and easy to process,0.4404,7.202,1,1.0,5.294117647058823,1,0.41666666666666674,7.083333333333334,1,0.6190222222222223,1,6.52648366013072,1,1,1,1,1
Alhamdulillah terimakasih,Alhamdulillah thank you,0.3612,6.806,1,2.0,5.588235294117647,1,0.0,5.0,0,0.7870666666666667,1,5.798078431372549,1,0,0,0,0
lancar jaya,smoothly,0.0,5.0,0,0.0,5.0,0,0.4,7.0,1,0.13333333333333333,1,5.666666666666667,1,0,0,0,0
Mantap...poll,Mantap...poll,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
okelah,okay,0.2263,6.1315,1,0.0,5.0,0,0.5,7.5,1,0.24209999999999998,1,6.2105,1,1,1,1,0
full discount,full discount,0.0,5.0,0,0.0,5.0,0,0.35,6.75,1,0.11666666666666665,1,5.583333333333333,1,0,0,0,0
"baik bagus saya sering beli teket di Traveloka . ok ,","good good I often buy teket at Traveloka. ok,",0.7003,8.5015,1,6.0,6.764705882352942,1,0.6333333333333333,8.166666666666666,1,2.4445444444444444,1,7.810957516339869,1,1,1,1,1
mantap sangat baik Gaeeeesss🔥,very good steady Gaeeeesss🔥,0.2006,6.003,1,3.0,5.882352941176471,1,0.5383333333333333,7.691666666666666,1,1.2463111111111111,1,6.525673202614379,1,1,1,1,1
sangat membatu dan murah,very helpful and cheap,0.4754,7.377000000000001,1,2.0,5.588235294117647,1,0.30000000000000004,6.5,1,0.9251333333333335,1,6.488411764705883,1,1,1,1,0
Traveloka ok👍,Traveloka ok👍,0.296,6.48,1,0.0,5.0,0,0.0,5.0,0,0.09866666666666667,1,5.493333333333333,0,0,0,0,0
"skrg sdh tdk jelas.. tidak telat bayar, yg ad akun di blok.. gmn seh???","now it's unclear... no late payment, the account is blocked... what's the matter???",-0.6946,1.5270000000000001,-1,-2.0,4.411764705882353,-1,0.15,5.75,1,-0.8482,-1,3.896254901960784,-1,-1,-1,0,0
"pelayanannya cepat, lengkap pilihannya.","fast service, complete selection.",0.0,5.0,0,0.0,5.0,0,0.15000000000000002,5.75,1,0.05000000000000001,1,5.25,0,0,0,0,0
kren,kren,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Sangat bagus,Very good,0.4927,7.463500000000001,1,3.0,5.882352941176471,1,0.9099999999999999,9.549999999999999,1,1.4675666666666667,1,7.6319509803921575,1,1,1,1,1
aplikasi lucu,funny apps,0.4404,7.202,1,4.0,6.176470588235294,1,0.25,6.25,1,1.5634666666666668,1,6.542823529411765,1,1,1,1,1
servisnya bagus,good service,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
Ok lah,Okay.,0.2263,6.1315,1,0.0,5.0,0,0.5,7.5,1,0.24209999999999998,1,6.2105,1,1,1,1,0
sangat cepat responya puas rasanya,very fast response satisfied,0.4703,7.3515,1,2.0,5.588235294117647,1,0.38,6.8999999999999995,1,0.9501,1,6.613245098039215,1,1,1,1,1
"sekarang pesan hotel disini harga tidak sesuai aslinya, ketambahan pajak!!!!balikin kyk dl lg gakk...!!!! 👊🏻","now book a hotel here the price does not match the original, added tax!!!!balikin kyk dl lg gakk...!!!! 👊🏻",-0.4819,2.5905,-1,0.0,5.0,0,0.91552734375,9.57763671875,1,0.14454244791666668,1,5.722712239583333,1,0,0,0,0
jam pemberangkatan jam 1400 dan sampai di tempat tujuan jam 15:30 di saat sampai di bandara sebelum jam terbang malah berubah dngn bording time jam 16:15 gk ada info sama sekali dri pihak traveloka melalui email atau tlpon sebelum jadwal penerbangan... gk profesional...,departure time at 1400 and arrived at the destination at 15:30 when I arrived at the airport before the flight time even changed with the bording time at 16:15 there was no info at all from the traveloka via email or telephone before the flight schedule... not professional...,-0.296,3.5199999999999996,-1,-1.0,4.705882352941177,-1,-0.05,4.75,-1,-0.4486666666666667,-1,4.325294117647059,-1,-1,0,0,0
"traveloka sangat membantu perjalanan saya. apalagi dengan tpaylaternya. terpercaya, valid, tdk ketar ketir tiket tdk ada atau tiba2 ada biaya2 lain. terima kasih traveloka","traveloka is very helpful for my trip. especially with the tpaylater. reliable, valid, no worries about missing tickets or suddenly there are other costs. thank you traveloka",0.6932,8.466000000000001,1,0.0,5.0,0,-0.025,4.875,-1,0.22273333333333334,1,6.113666666666667,1,1,1,0,0
bismillah,bismillah,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
respon cepat,respon cepat,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
recommend sekalii,recommend sekalii,0.3612,6.806,1,2.0,5.588235294117647,1,0.0,5.0,0,0.7870666666666667,1,5.798078431372549,1,0,0,0,0
tiket tidak bisa refund,tickets cannot be refunded,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
Mudah dan hemat,Easy and economical,0.4404,7.202,1,1.0,5.294117647058823,1,0.3666666666666667,6.833333333333334,1,0.6023555555555555,1,6.443150326797387,1,1,1,1,0
perlu tambah kecepatan,need to increase speed,0.3182,6.591,1,1.0,5.294117647058823,1,0.0,5.0,0,0.4394,1,5.628372549019608,1,0,0,0,0
"Tpaylater sya tiba"" di blokir? pdahal bayar cmn telat sekali itu pun cuma telat 3hari dari 12xcicil cmn telat sekali limit turun besoknya bayar yg ke 7 sesuai tgl malah di blokir,","My Tpaylater was suddenly blocked? pdahal pay cmn late once it was only 3 days late from 12xcicil cmn late once the limit dropped the next day pay the 7th according to the date even blocked,",-0.6124,1.9379999999999997,-1,-5.0,3.5294117647058822,-1,-0.15,4.25,-1,-1.9208,-1,3.239137254901961,-1,-1,-1,-1,-1
semenjak update susah buka kenapa ya,since the update is difficult to open why yes,0.0516,5.258000000000001,1,0.0,5.0,0,-0.25,3.75,-1,-0.06613333333333334,-1,4.669333333333333,0,-1,0,0,0
"Traveloka sangat membantu untuk pesan Hotel, Pesawat dll.. aplikasi mudah digunakan","Traveloka is very helpful for booking hotels, airplanes etc.. easy to use application",0.7178,8.589,1,3.0,5.882352941176471,1,0.31666666666666665,6.583333333333333,1,1.3448222222222224,1,7.018228758169935,1,1,1,1,1
pilih bayar cicilan tapi keluar tagihan all payments,chose to pay installments but all payments came out.,-0.0516,4.742,-1,-1.0,4.705882352941177,-1,0.0,5.0,0,-0.35053333333333336,-1,4.8159607843137255,0,0,0,0,0
"hampir 10 tahun pake Traveloka tapi baru bulan kemarin saya di buat kecewa, karna pesawat Trans Nusa dest: Jkt-Sgp tgl 4 agustus delay gak jelas dan saya minta refund tapi gak ada respon dan sampai detik ini uang saya gak d kembalikan.","almost 10 years using Traveloka but only last month I was disappointed, because the Trans Nusa dest: Jkt-Sgp on August 4, the delay was not clear and I asked for a refund but there was no response and until now my money has not been returned.",-0.9131,0.4344999999999999,-1,-3.0,4.117647058823529,-1,-0.2,4.0,-1,-1.3710333333333333,-1,2.8507156862745098,-1,-1,-1,-1,-1
LUCU YAA NYEDIAIN T LATER TPI PAS DIBATALIN OTOMOTIS GAJADI DIPAKE TPI DISURUH BYAR KARNA LIMIT YG DIKEMBALIKAN TDK SESUAI ALIAS DIKURANGIN 🤣🤣🤣. ENAK KALI UNTUNG 600RIBU BJIR 🤣🤣 MAKAN TUH DUIT RIBAA APK ANJINGG,"IT'S FUNNY THAT THEY PROVIDE T LATER BUT WHEN IT'S CANCELED, IT'S AUTOMATICALLY USED BUT TOLD TO BYAR BECAUSE THE RETURNED LIMIT DOESN'T MATCH, AKA REDUCED 🤣🤣🤣. GOOD TIMES PROFIT 600 THOUSAND BJIR 🤣🤣 EAT TUH MONEY RIBAA APK ANJINGG",0.9888,9.943999999999999,1,9.0,7.647058823529411,1,0.31666666666666665,6.583333333333333,1,3.4351555555555553,1,8.058130718954247,1,1,1,1,1
traveloka keren,traveloka keren,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
sama dg pelangan yg lain. saya merasa kecewa traveloka gak konsisten dan profesional. masa limit naik diturunkan lg. udah ke level lima turun lg ke level satu. saya sangat kecewa banget. mukin saya hrs pindah aplikasi yg lain.. padahal saya tidak pernah telat pembayaran nya.,"the same as other customers. I feel disappointed that traveloka is inconsistent and professional. when the limit goes up, it is lowered again. already at level five, it goes down to level one. I am very disappointed. maybe I should move to another application.. even though I have never been late with payments.",-0.7902,1.049,-1,-4.0,3.8235294117647056,-1,-0.3150793650793651,3.424603174603175,-1,-1.7017597883597884,-1,2.7657108621226265,-1,-1,-1,-1,-1
gud,gud,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
🙏,🙏,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
professional dalam pelayanan,professional in service,0.0,5.0,0,0.0,5.0,0,0.1,5.5,1,0.03333333333333333,1,5.166666666666667,0,0,0,0,0
mau hapus akun saya aja susah sekali. Untuk delover traveloka saya ingin memcabut semua data data pribadi saya. dan saya tidak pengambilan apapun di traveloka. baik Tpaylater ataupun kredit kredit yang ada pada aplikasi traveloka. pada tanggal 17/09/2025 Saya uninstal apk traveloka.,just want to delete my account is very difficult. To delover traveloka I want to delete all my personal data. and I don't take anything at traveloka. either Tpaylater or credit credit in the traveloka application. on 17/09/2025 I uninstalled the traveloka apk.,0.4601,7.3004999999999995,1,1.0,5.294117647058823,1,-0.325,3.375,-1,0.3783666666666667,1,5.323205882352941,0,0,0,0,0
aplikasi terbaik,best apps,0.6369,8.1845,1,3.0,5.882352941176471,1,1.0,10.0,1,1.5456333333333332,1,8.022284313725491,1,1,1,1,1
mantap jaya,Steady on,0.0,5.0,0,0.0,5.0,0,0.16666666666666666,5.833333333333334,1,0.05555555555555555,1,5.277777777777778,0,0,0,0,0
pelayanan cepat,fast service,0.0,5.0,0,0.0,5.0,0,0.2,6.0,1,0.06666666666666667,1,5.333333333333333,0,0,0,0,0
